GEOID,CountyFIPS,BoroCode,BoroName,BoroCT2020,CT2020,CTLabel,CCD2023
36005001901,005,2,Bronx,2001901,001901,19.01,08
36005001902,005,2,Bronx,2001902,001902,19.02,08
36005001903,005,2,Bronx,2001903,001903,19.03,08
36005002300,005,2,Bronx,2002300,002300,23,08
36005002500,005,2,Bronx,2002500,002500,25,08
36005002701,005,2,Bronx,2002701,002701,27.01,08
36005002702,005,2,Bronx,2002702,002702,27.02,08
36005003100,005,2,Bronx,2003100,003100,31,08
36005003300,005,2,Bronx,2003300,003300,33,08
36005003500,005,2,Bronx,2003500,003500,35,08
36005003700,005,2,Bronx,2003700,003700,37,08
36005003900,005,2,Bronx,2003900,003900,39,08
36005004100,005,2,Bronx,2004100,004100,41,08
36005004300,005,2,Bronx,2004300,004300,43,08
36005005100,005,2,Bronx,2005100,005100,51,08
36005006500,005,2,Bronx,2006500,006500,65,17
36005006700,005,2,Bronx,2006700,006700,67,17
36005006900,005,2,Bronx,2006900,006900,69,17
36005007100,005,2,Bronx,2007100,007100,71,17
36005007300,005,2,Bronx,2007300,007300,73,08
36005007500,005,2,Bronx,2007500,007500,75,17
36005007700,005,2,Bronx,2007700,007700,77,17
36005007900,005,2,Bronx,2007900,007900,79,08
36005008900,005,2,Bronx,2008900,008900,89,17
36005009301,005,2,Bronx,2009301,009301,93.01,17
36005009302,005,2,Bronx,2009302,009302,93.02,17
36005011502,005,2,Bronx,2011502,011502,115.02,17
36005011701,005,2,Bronx,2011701,011701,117.01,17
36005011702,005,2,Bronx,2011702,011702,117.02,17
36005008300,005,2,Bronx,2008300,008300,83,17
36005008500,005,2,Bronx,2008500,008500,85,17
36005008700,005,2,Bronx,2008700,008700,87,17
36005011900,005,2,Bronx,2011900,011900,119,17
36005012102,005,2,Bronx,2012102,012102,121.02,17
36005012701,005,2,Bronx,2012701,012701,127.01,17
36005012901,005,2,Bronx,2012901,012901,129.01,17
36005013100,005,2,Bronx,2013100,013100,131,17
36005015900,005,2,Bronx,2015900,015900,159,17
36005001904,005,2,Bronx,2001904,001904,19.04,17
36005013300,005,2,Bronx,2013300,013300,133,17
36005013500,005,2,Bronx,2013500,013500,135,17
36005014100,005,2,Bronx,2014100,014100,141,17
36005014900,005,2,Bronx,2014900,014900,149,17
36005015100,005,2,Bronx,2015100,015100,151,17
36005018501,005,2,Bronx,2018501,018501,185.01,16
36005018502,005,2,Bronx,2018502,018502,185.02,17
36005014500,005,2,Bronx,2014500,014500,145,16
36005014701,005,2,Bronx,2014701,014701,147.01,16
36005014702,005,2,Bronx,2014702,014702,147.02,16
36005016500,005,2,Bronx,2016500,016500,165,15
36005016700,005,2,Bronx,2016700,016700,167,15
36005016900,005,2,Bronx,2016900,016900,169,16
36005012101,005,2,Bronx,2012101,012101,121.01,17
36005012300,005,2,Bronx,2012300,012300,123,17
36005012500,005,2,Bronx,2012500,012500,125,17
36005015300,005,2,Bronx,2015300,015300,153,17
36005015500,005,2,Bronx,2015500,015500,155,15
36005015700,005,2,Bronx,2015700,015700,157,17
36005016100,005,2,Bronx,2016100,016100,161,17
36005016300,005,2,Bronx,2016300,016300,163,15
36005005902,005,2,Bronx,2005902,005902,59.02,16
36005006100,005,2,Bronx,2006100,006100,61,16
36005006301,005,2,Bronx,2006301,006301,63.01,16
36005014300,005,2,Bronx,2014300,014300,143,16
36005017300,005,2,Bronx,2017300,017300,173,16
36005017500,005,2,Bronx,2017500,017500,175,16
36005017701,005,2,Bronx,2017701,017701,177.01,16
36005017901,005,2,Bronx,2017901,017901,179.01,16
36005018101,005,2,Bronx,2018101,018101,181.01,16
36005018102,005,2,Bronx,2018102,018102,181.02,16
36005018301,005,2,Bronx,2018301,018301,183.01,16
36005018302,005,2,Bronx,2018302,018302,183.02,16
36005019500,005,2,Bronx,2019500,019500,195,16
36005019700,005,2,Bronx,2019700,019700,197,16
36005018900,005,2,Bronx,2018900,018900,189,16
36005019300,005,2,Bronx,2019300,019300,193,16
36005019900,005,2,Bronx,2019900,019900,199,16
36005020100,005,2,Bronx,2020100,020100,201,16
36005021100,005,2,Bronx,2021100,021100,211,16
36005017702,005,2,Bronx,2017702,017702,177.02,16
36005017902,005,2,Bronx,2017902,017902,179.02,16
36005020900,005,2,Bronx,2020900,020900,209,16
36005021302,005,2,Bronx,2021302,021302,213.02,16
36005021900,005,2,Bronx,2021900,021900,219,16
36005022101,005,2,Bronx,2022101,022101,221.01,16
36005022102,005,2,Bronx,2022102,022102,221.02,16
36005022300,005,2,Bronx,2022300,022300,223,16
36005022500,005,2,Bronx,2022500,022500,225,16
36005022702,005,2,Bronx,2022702,022702,227.02,16
36005022703,005,2,Bronx,2022703,022703,227.03,15
36005022902,005,2,Bronx,2022902,022902,229.02,15
36005006302,005,2,Bronx,2006302,006302,63.02,16
36005017100,005,2,Bronx,2017100,017100,171,16
36005005300,005,2,Bronx,2005300,005300,53,16
36005020501,005,2,Bronx,2020501,020501,205.01,14
36005020502,005,2,Bronx,2020502,020502,205.02,14
36005021301,005,2,Bronx,2021301,021301,213.01,14
36005021501,005,2,Bronx,2021501,021501,215.01,14
36005021502,005,2,Bronx,2021502,021502,215.02,14
36005021700,005,2,Bronx,2021700,021700,217,14
36005024300,005,2,Bronx,2024300,024300,243,14
36005024501,005,2,Bronx,2024501,024501,245.01,14
36005024502,005,2,Bronx,2024502,024502,245.02,14
36005024700,005,2,Bronx,2024700,024700,247,16
36005024900,005,2,Bronx,2024900,024900,249,14
36005025100,005,2,Bronx,2025100,025100,251,14
36005022701,005,2,Bronx,2022701,022701,227.01,14
36005022901,005,2,Bronx,2022901,022901,229.01,14
36005023100,005,2,Bronx,2023100,023100,231,15
36005023301,005,2,Bronx,2023301,023301,233.01,14
36005023302,005,2,Bronx,2023302,023302,233.02,15
36005023501,005,2,Bronx,2023501,023501,235.01,14
36005023502,005,2,Bronx,2023502,023502,235.02,15
36005024100,005,2,Bronx,2024100,024100,241,14
36005037900,005,2,Bronx,2037900,037900,379,15
36005038100,005,2,Bronx,2038100,038100,381,15
36005023702,005,2,Bronx,2023702,023702,237.02,15
36005023703,005,2,Bronx,2023703,023703,237.03,14
36005023704,005,2,Bronx,2023704,023704,237.04,14
36005023900,005,2,Bronx,2023900,023900,239,14
36005038301,005,2,Bronx,2038301,038301,383.01,15
36005038303,005,2,Bronx,2038303,038303,383.03,15
36005039902,005,2,Bronx,2039902,039902,399.02,15
36005006000,005,2,Bronx,2006000,006000,60,15
36005022000,005,2,Bronx,2022000,022000,220,15
36005035900,005,2,Bronx,2035900,035900,359,15
36005036100,005,2,Bronx,2036100,036100,361,15
36005036300,005,2,Bronx,2036300,036300,363,15
36005036501,005,2,Bronx,2036501,036501,365.01,15
36005036502,005,2,Bronx,2036502,036502,365.02,15
36005036700,005,2,Bronx,2036700,036700,367,15
36005036901,005,2,Bronx,2036901,036901,369.01,15
36005036902,005,2,Bronx,2036902,036902,369.02,15
36005037100,005,2,Bronx,2037100,037100,371,15
36005037300,005,2,Bronx,2037300,037300,373,15
36005037504,005,2,Bronx,2037504,037504,375.04,15
36005039500,005,2,Bronx,2039500,039500,395,15
36005038304,005,2,Bronx,2038304,038304,383.04,15
36005038500,005,2,Bronx,2038500,038500,385,15
36005038700,005,2,Bronx,2038700,038700,387,15
36005038900,005,2,Bronx,2038900,038900,389,15
36005039100,005,2,Bronx,2039100,039100,391,15
36005039300,005,2,Bronx,2039300,039300,393,15
36005039700,005,2,Bronx,2039700,039700,397,15
36005025300,005,2,Bronx,2025300,025300,253,14
36005025500,005,2,Bronx,2025500,025500,255,14
36005025700,005,2,Bronx,2025700,025700,257,14
36005026100,005,2,Bronx,2026100,026100,261,14
36005026300,005,2,Bronx,2026300,026300,263,14
36005026500,005,2,Bronx,2026500,026500,265,14
36005026900,005,2,Bronx,2026900,026900,269,14
36005039901,005,2,Bronx,2039901,039901,399.01,15
36005040100,005,2,Bronx,2040100,040100,401,14
36005040302,005,2,Bronx,2040302,040302,403.02,15
36005040303,005,2,Bronx,2040303,040303,403.03,14
36005040304,005,2,Bronx,2040304,040304,403.04,14
36005040501,005,2,Bronx,2040501,040501,405.01,15
36005040502,005,2,Bronx,2040502,040502,405.02,15
36005040701,005,2,Bronx,2040701,040701,407.01,14
36005040702,005,2,Bronx,2040702,040702,407.02,15
36005040900,005,2,Bronx,2040900,040900,409,11
36005041100,005,2,Bronx,2041100,041100,411,11
36005041300,005,2,Bronx,2041300,041300,413,11
36005041500,005,2,Bronx,2041500,041500,415,11
36005041900,005,2,Bronx,2041900,041900,419,11
36005042100,005,2,Bronx,2042100,042100,421,11
36005042300,005,2,Bronx,2042300,042300,423,11
36005042500,005,2,Bronx,2042500,042500,425,11
36005042901,005,2,Bronx,2042901,042901,429.01,11
36005042902,005,2,Bronx,2042902,042902,429.02,11
36005043101,005,2,Bronx,2043101,043101,431.01,11
36005043102,005,2,Bronx,2043102,043102,431.02,11
36005026701,005,2,Bronx,2026701,026701,267.01,14
36005026702,005,2,Bronx,2026702,026702,267.02,14
36005027300,005,2,Bronx,2027300,027300,273,14
36005027700,005,2,Bronx,2027700,027700,277,14
36005027900,005,2,Bronx,2027900,027900,279,11
36005028100,005,2,Bronx,2028100,028100,281,11
36005028300,005,2,Bronx,2028300,028300,283,11
36005028500,005,2,Bronx,2028500,028500,285,11
36005028700,005,2,Bronx,2028700,028700,287,11
36005028900,005,2,Bronx,2028900,028900,289,11
36005029301,005,2,Bronx,2029301,029301,293.01,11
36005029302,005,2,Bronx,2029302,029302,293.02,11
36005029500,005,2,Bronx,2029500,029500,295,11
36005029700,005,2,Bronx,2029700,029700,297,11
36005030100,005,2,Bronx,2030100,030100,301,11
36005030701,005,2,Bronx,2030701,030701,307.01,11
36005030900,005,2,Bronx,2030900,030900,309,11
36005031900,005,2,Bronx,2031900,031900,319,11
36005032300,005,2,Bronx,2032300,032300,323,11
36005033500,005,2,Bronx,2033500,033500,335,11
36005033700,005,2,Bronx,2033700,033700,337,11
36005034300,005,2,Bronx,2034300,034300,343,11
36005034500,005,2,Bronx,2034500,034500,345,11
36005035100,005,2,Bronx,2035100,035100,351,11
36005002800,005,2,Bronx,2002800,002800,28,18
36005004400,005,2,Bronx,2004400,004400,44,18
36005004800,005,2,Bronx,2004800,004800,48,18
36005005001,005,2,Bronx,2005001,005001,50.01,18
36005005002,005,2,Bronx,2005002,005002,50.02,18
36005005200,005,2,Bronx,2005200,005200,52,17
36005005400,005,2,Bronx,2005400,005400,54,17
36005005600,005,2,Bronx,2005600,005600,56,17
36005006200,005,2,Bronx,2006200,006200,62,17
36005006400,005,2,Bronx,2006400,006400,64,18
36005006800,005,2,Bronx,2006800,006800,68,18
36005007000,005,2,Bronx,2007000,007000,70,18
36005007600,005,2,Bronx,2007600,007600,76,18
36005021601,005,2,Bronx,2021601,021601,216.01,18
36005021800,005,2,Bronx,2021800,021800,218,17
36005000200,005,2,Bronx,2000200,000200,2,18
36005000400,005,2,Bronx,2000400,000400,4,18
36005001600,005,2,Bronx,2001600,001600,16,18
36005002001,005,2,Bronx,2002001,002001,20.01,18
36005002002,005,2,Bronx,2002002,002002,20.02,18
36005003800,005,2,Bronx,2003800,003800,38,18
36005004200,005,2,Bronx,2004200,004200,42,18
36005004600,005,2,Bronx,2004600,004600,46,18
36005004001,005,2,Bronx,2004001,004001,40.01,18
36005007200,005,2,Bronx,2007200,007200,72,18
36005007400,005,2,Bronx,2007400,007400,74,18
36005007800,005,2,Bronx,2007800,007800,78,18
36005008400,005,2,Bronx,2008400,008400,84,18
36005008600,005,2,Bronx,2008600,008600,86,18
36005009000,005,2,Bronx,2009000,009000,90,18
36005009200,005,2,Bronx,2009200,009200,92,18
36005009800,005,2,Bronx,2009800,009800,98,18
36005021001,005,2,Bronx,2021001,021001,210.01,18
36005021002,005,2,Bronx,2021002,021002,210.02,18
36005021200,005,2,Bronx,2021200,021200,212,18
36005021602,005,2,Bronx,2021602,021602,216.02,18
36005022200,005,2,Bronx,2022200,022200,222,18
36005002400,005,2,Bronx,2002400,002400,24,18
36005009600,005,2,Bronx,2009600,009600,96,18
36005020000,005,2,Bronx,2020000,020000,200,18
36005020200,005,2,Bronx,2020200,020200,202,18
36005020400,005,2,Bronx,2020400,020400,204,18
36005020601,005,2,Bronx,2020601,020601,206.01,18
36005011800,005,2,Bronx,2011800,011800,118,13
36005013000,005,2,Bronx,2013000,013000,130,13
36005013200,005,2,Bronx,2013200,013200,132,13
36005013800,005,2,Bronx,2013800,013800,138,13
36005014400,005,2,Bronx,2014400,014400,144,13
36005015200,005,2,Bronx,2015200,015200,152,13
36005015800,005,2,Bronx,2015800,015800,158,13
36005016000,005,2,Bronx,2016000,016000,160,13
36005016200,005,2,Bronx,2016200,016200,162,13
36005016400,005,2,Bronx,2016400,016400,164,13
36005016600,005,2,Bronx,2016600,016600,166,13
36005018400,005,2,Bronx,2018400,018400,184,13
36005019400,005,2,Bronx,2019400,019400,194,13
36005026400,005,2,Bronx,2026400,026400,264,13
36005026601,005,2,Bronx,2026601,026601,266.01,13
36005026602,005,2,Bronx,2026602,026602,266.02,13
36005027401,005,2,Bronx,2027401,027401,274.01,13
36005027402,005,2,Bronx,2027402,027402,274.02,13
36005030000,005,2,Bronx,2030000,030000,300,13
36005051601,005,2,Bronx,2051601,051601,516.01,13
36005030201,005,2,Bronx,2030201,030201,302.01,12
36005030202,005,2,Bronx,2030202,030202,302.02,12
36005046203,005,2,Bronx,2046203,046203,462.03,12
36005046204,005,2,Bronx,2046204,046204,462.04,12
36005046205,005,2,Bronx,2046205,046205,462.05,12
36005046206,005,2,Bronx,2046206,046206,462.06,12
36005046207,005,2,Bronx,2046207,046207,462.07,12
36005051602,005,2,Bronx,2051602,051602,516.02,13
36005011000,005,2,Bronx,2011000,011000,110,13
36005022401,005,2,Bronx,2022401,022401,224.01,13
36005022403,005,2,Bronx,2022403,022403,224.03,13
36005022404,005,2,Bronx,2022404,022404,224.04,13
36005022800,005,2,Bronx,2022800,022800,228,13
36005023000,005,2,Bronx,2023000,023000,230,13
36005023200,005,2,Bronx,2023200,023200,232,13
36005023600,005,2,Bronx,2023600,023600,236,13
36005023800,005,2,Bronx,2023800,023800,238,13
36005024000,005,2,Bronx,2024000,024000,240,13
36005024400,005,2,Bronx,2024400,024400,244,13
36005024600,005,2,Bronx,2024600,024600,246,13
36005024800,005,2,Bronx,2024800,024800,248,13
36005025000,005,2,Bronx,2025000,025000,250,13
36005025200,005,2,Bronx,2025200,025200,252,13
36005025400,005,2,Bronx,2025400,025400,254,13
36005025600,005,2,Bronx,2025600,025600,256,13
36005028600,005,2,Bronx,2028600,028600,286,13
36005028800,005,2,Bronx,2028800,028800,288,13
36005029600,005,2,Bronx,2029600,029600,296,13
36005031000,005,2,Bronx,2031000,031000,310,13
36005031200,005,2,Bronx,2031200,031200,312,13
36005031400,005,2,Bronx,2031400,031400,314,13
36005031600,005,2,Bronx,2031600,031600,316,13
36005031800,005,2,Bronx,2031800,031800,318,13
36005032600,005,2,Bronx,2032600,032600,326,13
36005034400,005,2,Bronx,2034400,034400,344,12
36005034800,005,2,Bronx,2034800,034800,348,12
36005035000,005,2,Bronx,2035000,035000,350,12
36005036000,005,2,Bronx,2036000,036000,360,13
36005032400,005,2,Bronx,2032400,032400,324,13
36005032800,005,2,Bronx,2032800,032800,328,13
36005033000,005,2,Bronx,2033000,033000,330,13
36005033201,005,2,Bronx,2033201,033201,332.01,15
36005033202,005,2,Bronx,2033202,033202,332.02,15
36005033601,005,2,Bronx,2033601,033601,336.01,12
36005033801,005,2,Bronx,2033801,033801,338.01,12
36005034000,005,2,Bronx,2034000,034000,340,12
36005034200,005,2,Bronx,2034200,034200,342,12
36005028400,005,2,Bronx,2028400,028400,284,13
36005033602,005,2,Bronx,2033602,033602,336.02,12
36005033802,005,2,Bronx,2033802,033802,338.02,12
36005036800,005,2,Bronx,2036800,036800,368,12
36005037000,005,2,Bronx,2037000,037000,370,12
36005037200,005,2,Bronx,2037200,037200,372,12
36005037400,005,2,Bronx,2037400,037400,374,12
36005037600,005,2,Bronx,2037600,037600,376,12
36005037800,005,2,Bronx,2037800,037800,378,12
36005038000,005,2,Bronx,2038000,038000,380,12
36005038200,005,2,Bronx,2038200,038200,382,12
36005038800,005,2,Bronx,2038800,038800,388,12
36005039000,005,2,Bronx,2039000,039000,390,12
36005039200,005,2,Bronx,2039200,039200,392,12
36005039400,005,2,Bronx,2039400,039400,394,12
36005039600,005,2,Bronx,2039600,039600,396,12
36005039800,005,2,Bronx,2039800,039800,398,12
36005040400,005,2,Bronx,2040400,040400,404,12
36005040600,005,2,Bronx,2040600,040600,406,12
36005040800,005,2,Bronx,2040800,040800,408,12
36005043501,005,2,Bronx,2043501,043501,435.01,11
36005035600,005,2,Bronx,2035600,035600,356,12
36005035800,005,2,Bronx,2035800,035800,358,12
36005036400,005,2,Bronx,2036400,036400,364,12
36005038600,005,2,Bronx,2038600,038600,386,12
36005042600,005,2,Bronx,2042600,042600,426,12
36005045600,005,2,Bronx,2045600,045600,456,12
36005045800,005,2,Bronx,2045800,045800,458,12
36005046000,005,2,Bronx,2046000,046000,460,12
36005046208,005,2,Bronx,2046208,046208,462.08,12
36005046209,005,2,Bronx,2046209,046209,462.09,12
36005048401,005,2,Bronx,2048401,048401,484.01,12
36005048402,005,2,Bronx,2048402,048402,484.02,12
36005041400,005,2,Bronx,2041400,041400,414,11
36005041800,005,2,Bronx,2041800,041800,418,11
36005042000,005,2,Bronx,2042000,042000,420,11
36005042200,005,2,Bronx,2042200,042200,422,11
36005042400,005,2,Bronx,2042400,042400,424,12
36005042800,005,2,Bronx,2042800,042800,428,12
36005043000,005,2,Bronx,2043000,043000,430,11
36005043400,005,2,Bronx,2043400,043400,434,11
36005043600,005,2,Bronx,2043600,043600,436,11
36005044200,005,2,Bronx,2044200,044200,442,11
36005044400,005,2,Bronx,2044400,044400,444,11
36005044800,005,2,Bronx,2044800,044800,448,12
36005044901,005,2,Bronx,2044901,044901,449.01,11
36005044902,005,2,Bronx,2044902,044902,449.02,11
36005045101,005,2,Bronx,2045101,045101,451.01,11
36005045102,005,2,Bronx,2045102,045102,451.02,11
36005043502,005,2,Bronx,2043502,043502,435.02,11
36005043503,005,2,Bronx,2043503,043503,435.03,11
36005033400,005,2,Bronx,2033400,033400,334,11
36005027600,005,2,Bronx,2027600,027600,276,13
36005050400,005,2,Bronx,2050400,050400,504,13
36005000100,005,2,Bronx,2000100,000100,1,22
36047049900,047,3,Brooklyn,3049900,049900,499,33
36047056100,047,3,Brooklyn,3056100,056100,561,33
36047056301,047,3,Brooklyn,3056301,056301,563.01,33
36047056302,047,3,Brooklyn,3056302,056302,563.02,33
36047056500,047,3,Brooklyn,3056500,056500,565,33
36047056900,047,3,Brooklyn,3056900,056900,569,33
36047057100,047,3,Brooklyn,3057100,057100,571,33
36047057300,047,3,Brooklyn,3057300,057300,573,33
36047057500,047,3,Brooklyn,3057500,057500,575,33
36047057901,047,3,Brooklyn,3057901,057901,579.01,33
36047057902,047,3,Brooklyn,3057902,057902,579.02,33
36047058901,047,3,Brooklyn,3058901,058901,589.01,33
36047058902,047,3,Brooklyn,3058902,058902,589.02,33
36047059100,047,3,Brooklyn,3059100,059100,591,33
36047059300,047,3,Brooklyn,3059300,059300,593,33
36047051300,047,3,Brooklyn,3051300,051300,513,34
36047051500,047,3,Brooklyn,3051500,051500,515,33
36047051700,047,3,Brooklyn,3051700,051700,517,33
36047051900,047,3,Brooklyn,3051900,051900,519,33
36047052300,047,3,Brooklyn,3052300,052300,523,34
36047052500,047,3,Brooklyn,3052500,052500,525,34
36047052700,047,3,Brooklyn,3052700,052700,527,34
36047054700,047,3,Brooklyn,3054700,054700,547,34
36047054900,047,3,Brooklyn,3054900,054900,549,34
36047055100,047,3,Brooklyn,3055100,055100,551,34
36047055300,047,3,Brooklyn,3055300,055300,553,34
36047055500,047,3,Brooklyn,3055500,055500,555,33
36047055700,047,3,Brooklyn,3055700,055700,557,33
36047050700,047,3,Brooklyn,3050700,050700,507,33
36047050900,047,3,Brooklyn,3050900,050900,509,33
36047052900,047,3,Brooklyn,3052900,052900,529,33
36047053101,047,3,Brooklyn,3053101,053101,531.01,33
36047053102,047,3,Brooklyn,3053102,053102,531.02,33
36047053300,047,3,Brooklyn,3053300,053300,533,33
36047053500,047,3,Brooklyn,3053500,053500,535,34
36047053700,047,3,Brooklyn,3053700,053700,537,33
36047053900,047,3,Brooklyn,3053900,053900,539,33
36047054500,047,3,Brooklyn,3054500,054500,545,34
36047044901,047,3,Brooklyn,3044901,044901,449.01,34
36047044902,047,3,Brooklyn,3044902,044902,449.02,34
36047045300,047,3,Brooklyn,3045300,045300,453,34
36047047700,047,3,Brooklyn,3047700,047700,477,34
36047048100,047,3,Brooklyn,3048100,048100,481,34
36047048500,047,3,Brooklyn,3048500,048500,485,34
36047048900,047,3,Brooklyn,3048900,048900,489,34
36047049100,047,3,Brooklyn,3049100,049100,491,34
36047049301,047,3,Brooklyn,3049301,049301,493.01,34
36047049302,047,3,Brooklyn,3049302,049302,493.02,34
36047049500,047,3,Brooklyn,3049500,049500,495,34
36047049700,047,3,Brooklyn,3049700,049700,497,34
36047050100,047,3,Brooklyn,3050100,050100,501,34
36047050300,047,3,Brooklyn,3050300,050300,503,34
36047050500,047,3,Brooklyn,3050500,050500,505,34
36047051100,047,3,Brooklyn,3051100,051100,511,34
36047000100,047,3,Brooklyn,3000100,000100,1,33
36047000301,047,3,Brooklyn,3000301,000301,3.01,33
36047000501,047,3,Brooklyn,3000501,000501,5.01,33
36047000502,047,3,Brooklyn,3000502,000502,5.02,33
36047000700,047,3,Brooklyn,3000700,000700,7,33
36047000900,047,3,Brooklyn,3000900,000900,9,33
36047001100,047,3,Brooklyn,3001100,001100,11,33
36047001300,047,3,Brooklyn,3001300,001300,13,33
36047001501,047,3,Brooklyn,3001501,001501,15.01,35
36047001502,047,3,Brooklyn,3001502,001502,15.02,33
36047002100,047,3,Brooklyn,3002100,002100,21,33
36047002300,047,3,Brooklyn,3002300,002300,23,35
36047003700,047,3,Brooklyn,3003700,003700,37,33
36047003900,047,3,Brooklyn,3003900,003900,39,33
36047004100,047,3,Brooklyn,3004100,004100,41,33
36047004300,047,3,Brooklyn,3004300,004300,43,33
36047006901,047,3,Brooklyn,3006901,006901,69.01,39
36047002901,047,3,Brooklyn,3002901,002901,29.01,35
36047003101,047,3,Brooklyn,3003101,003101,31.01,35
36047003102,047,3,Brooklyn,3003102,003102,31.02,35
36047003300,047,3,Brooklyn,3003300,003300,33,35
36047003500,047,3,Brooklyn,3003500,003500,35,35
36047017900,047,3,Brooklyn,3017900,017900,179,35
36047018100,047,3,Brooklyn,3018100,018100,181,35
36047018300,047,3,Brooklyn,3018300,018300,183,35
36047018501,047,3,Brooklyn,3018501,018501,185.01,35
36047018700,047,3,Brooklyn,3018700,018700,187,35
36047021100,047,3,Brooklyn,3021100,021100,211,35
36047019100,047,3,Brooklyn,3019100,019100,191,35
36047019300,047,3,Brooklyn,3019300,019300,193,35
36047019500,047,3,Brooklyn,3019500,019500,195,35
36047019700,047,3,Brooklyn,3019700,019700,197,35
36047019900,047,3,Brooklyn,3019900,019900,199,35
36047020100,047,3,Brooklyn,3020100,020100,201,35
36047023100,047,3,Brooklyn,3023100,023100,231,35
36047054300,047,3,Brooklyn,3054300,054300,543,33
36047022700,047,3,Brooklyn,3022700,022700,227,36
36047022900,047,3,Brooklyn,3022900,022900,229,36
36047023300,047,3,Brooklyn,3023300,023300,233,36
36047023500,047,3,Brooklyn,3023500,023500,235,33
36047024100,047,3,Brooklyn,3024100,024100,241,33
36047024300,047,3,Brooklyn,3024300,024300,243,36
36047024500,047,3,Brooklyn,3024500,024500,245,36
36047024700,047,3,Brooklyn,3024700,024700,247,36
36047024900,047,3,Brooklyn,3024900,024900,249,36
36047025100,047,3,Brooklyn,3025100,025100,251,36
36047025300,047,3,Brooklyn,3025300,025300,253,36
36047025500,047,3,Brooklyn,3025500,025500,255,36
36047025700,047,3,Brooklyn,3025700,025700,257,36
36047025901,047,3,Brooklyn,3025901,025901,259.01,36
36047025902,047,3,Brooklyn,3025902,025902,259.02,36
36047026100,047,3,Brooklyn,3026100,026100,261,36
36047026300,047,3,Brooklyn,3026300,026300,263,36
36047026500,047,3,Brooklyn,3026500,026500,265,36
36047026700,047,3,Brooklyn,3026700,026700,267,36
36047026900,047,3,Brooklyn,3026900,026900,269,36
36047123700,047,3,Brooklyn,3123700,123700,1237,33
36047027100,047,3,Brooklyn,3027100,027100,271,36
36047027300,047,3,Brooklyn,3027300,027300,273,36
36047027500,047,3,Brooklyn,3027500,027500,275,36
36047027700,047,3,Brooklyn,3027700,027700,277,36
36047027900,047,3,Brooklyn,3027900,027900,279,36
36047028100,047,3,Brooklyn,3028100,028100,281,36
36047028300,047,3,Brooklyn,3028300,028300,283,36
36047028501,047,3,Brooklyn,3028501,028501,285.01,36
36047028502,047,3,Brooklyn,3028502,028502,285.02,36
36047028700,047,3,Brooklyn,3028700,028700,287,36
36047028900,047,3,Brooklyn,3028900,028900,289,36
36047029100,047,3,Brooklyn,3029100,029100,291,36
36047029300,047,3,Brooklyn,3029300,029300,293,36
36047029500,047,3,Brooklyn,3029500,029500,295,36
36047029700,047,3,Brooklyn,3029700,029700,297,36
36047029900,047,3,Brooklyn,3029900,029900,299,41
36047037500,047,3,Brooklyn,3037500,037500,375,41
36047037700,047,3,Brooklyn,3037700,037700,377,41
36047037900,047,3,Brooklyn,3037900,037900,379,41
36047038100,047,3,Brooklyn,3038100,038100,381,41
36047038300,047,3,Brooklyn,3038300,038300,383,41
36047038500,047,3,Brooklyn,3038500,038500,385,36
36047038700,047,3,Brooklyn,3038700,038700,387,36
36047038900,047,3,Brooklyn,3038900,038900,389,34
36047039100,047,3,Brooklyn,3039100,039100,391,34
36047039300,047,3,Brooklyn,3039300,039300,393,34
36047042100,047,3,Brooklyn,3042100,042100,421,37
36047042300,047,3,Brooklyn,3042300,042300,423,34
36047042500,047,3,Brooklyn,3042500,042500,425,34
36047042700,047,3,Brooklyn,3042700,042700,427,34
36047042900,047,3,Brooklyn,3042900,042900,429,34
36047043100,047,3,Brooklyn,3043100,043100,431,37
36047044100,047,3,Brooklyn,3044100,044100,441,37
36047044300,047,3,Brooklyn,3044300,044300,443,37
36047044500,047,3,Brooklyn,3044500,044500,445,37
36047044700,047,3,Brooklyn,3044700,044700,447,34
36047039500,047,3,Brooklyn,3039500,039500,395,37
36047039700,047,3,Brooklyn,3039700,039700,397,37
36047039900,047,3,Brooklyn,3039900,039900,399,37
36047040100,047,3,Brooklyn,3040100,040100,401,37
36047040300,047,3,Brooklyn,3040300,040300,403,37
36047040500,047,3,Brooklyn,3040500,040500,405,37
36047040900,047,3,Brooklyn,3040900,040900,409,37
36047041100,047,3,Brooklyn,3041100,041100,411,37
36047041300,047,3,Brooklyn,3041300,041300,413,37
36047041500,047,3,Brooklyn,3041500,041500,415,37
36047041700,047,3,Brooklyn,3041700,041700,417,37
36047041900,047,3,Brooklyn,3041900,041900,419,37
36047043300,047,3,Brooklyn,3043300,043300,433,37
36047043500,047,3,Brooklyn,3043500,043500,435,37
36047043700,047,3,Brooklyn,3043700,043700,437,37
36047043900,047,3,Brooklyn,3043900,043900,439,37
36047040700,047,3,Brooklyn,3040700,040700,407,37
36047114201,047,3,Brooklyn,3114201,114201,1142.01,37
36047114202,047,3,Brooklyn,3114202,114202,1142.02,37
36047114600,047,3,Brooklyn,3114600,114600,1146,37
36047116800,047,3,Brooklyn,3116800,116800,1168,37
36047117000,047,3,Brooklyn,3117000,117000,1170,37
36047117201,047,3,Brooklyn,3117201,117201,1172.01,37
