community_district,council_district,Year of Completion,ZoningDst1,FloorsProp,ClassANet_sum,AllCountedUnits_sum
307.0,38.0,1970,C2-3,4.0,6.0,0.0
307.0,38.0,1970,C2-4,4.0,6.0,0.0
307.0,38.0,1970,C4-3,4.0,2.0,0.0
307.0,38.0,1970,C4-3A,2.0,-1.0,0.0
307.0,38.0,1970,C4-3A,3.0,21.0,0.0
307.0,38.0,1970,C4-3A,5.0,8.0,0.0
307.0,38.0,1970,C4-3A,7.0,18.0,0.0
307.0,38.0,1970,C8-1,7.0,0.0,0.0
307.0,38.0,1970,M1-1D,2.0,-1.0,0.0
307.0,38.0,1970,M1-1D,3.0,-1.0,0.0
307.0,38.0,1970,M1-2,3.0,0.0,0.0
307.0,38.0,1970,M1-2,5.0,0.0,0.0
307.0,38.0,1970,M1-2,6.0,0.0,0.0
307.0,38.0,1970,M1-2D,2.0,1.0,0.0
307.0,38.0,1970,M1-2D,3.0,0.0,0.0
307.0,38.0,1970,M1-2D,4.0,0.0,0.0
307.0,38.0,1970,M1-2D,5.0,0.0,0.0
307.0,38.0,1970,M1-2D,6.0,0.0,0.0
307.0,38.0,1970,M1-2D,8.0,0.0,0.0
307.0,38.0,1970,M2-1,10.0,0.0,0.0
307.0,38.0,1970,R6,1.0,0.0,0.0
307.0,38.0,1970,R6,2.0,8.0,0.0
307.0,38.0,1970,R6,3.0,19.0,0.0
307.0,38.0,1970,R6,4.0,91.0,0.0
307.0,38.0,1970,R6,5.0,52.0,0.0
307.0,38.0,1970,R6,6.0,90.0,0.0
307.0,38.0,1970,R6,7.0,50.0,0.0
307.0,38.0,1970,R6A,2.0,1.0,0.0
307.0,38.0,1970,R6A,3.0,17.0,0.0
307.0,38.0,1970,R6A,4.0,25.0,0.0
307.0,38.0,1970,R6A,5.0,10.0,0.0
307.0,38.0,1970,R6A,6.0,39.0,0.0
307.0,38.0,1970,R6A,7.0,37.0,0.0
307.0,38.0,1970,R6B,2.0,23.0,0.0
307.0,38.0,1970,R6B,3.0,107.0,0.0
307.0,38.0,1970,R6B,4.0,256.0,0.0
307.0,38.0,1970,R6B,5.0,216.0,0.0
307.0,38.0,1970,R6B,14.0,0.0,0.0
307.0,38.0,1970,R7A,2.0,0.0,0.0
307.0,38.0,1970,R7A,3.0,4.0,0.0
307.0,38.0,1970,R7A,4.0,-1.0,0.0
307.0,38.0,1970,R7A,6.0,13.0,0.0
307.0,38.0,1970,R7A,7.0,31.0,0.0
307.0,38.0,1970,R7A,8.0,200.0,0.0
307.0,38.0,1970,R7A,9.0,76.0,0.0
307.0,38.0,1970,R8A,3.0,0.0,0.0
307.0,38.0,1970,R8A,5.0,7.0,0.0
307.0,38.0,1970,R8A,6.0,2.0,0.0
307.0,38.0,1970,R8A,9.0,62.0,0.0
307.0,38.0,1970,R8A,11.0,317.0,0.0
307.0,38.0,1970,R8A,12.0,172.0,0.0
307.0,39.0,1970,C4-3A,4.0,5.0,0.0
307.0,39.0,1970,C4-3A,5.0,49.0,0.0
307.0,39.0,1970,R5,2.0,23.0,0.0
307.0,39.0,1970,R5,3.0,70.0,0.0
307.0,39.0,1970,R5,4.0,27.0,0.0
307.0,39.0,1970,R5B,2.0,-19.0,0.0
307.0,39.0,1970,R5B,3.0,8.0,0.0
307.0,39.0,1970,R5B,4.0,9.0,0.0
307.0,39.0,1970,R6,2.0,1.0,0.0
307.0,39.0,1970,R6,3.0,5.0,0.0
307.0,39.0,1970,R6,4.0,1.0,0.0
307.0,39.0,1970,R6,5.0,18.0,0.0
307.0,39.0,1970,R6A,3.0,-3.0,0.0
307.0,39.0,1970,R6A,4.0,9.0,0.0
307.0,39.0,1970,R6A,5.0,8.0,0.0
307.0,39.0,1970,R6B,1.0,3.0,0.0
307.0,39.0,1970,R6B,2.0,1.0,0.0
307.0,39.0,1970,R6B,3.0,47.0,0.0
307.0,39.0,1970,R6B,4.0,158.0,0.0
307.0,39.0,1970,R6B,5.0,78.0,0.0
307.0,40.0,1970,C8-2,2.0,0.0,0.0
307.0,40.0,1970,R7A,8.0,126.0,0.0
307.0,40.0,1970,R7B,7.0,73.0,0.0
307.0,43.0,1970,C1-3,3.0,3.0,0.0
307.0,43.0,1970,C1-3,4.0,8.0,0.0
307.0,43.0,1970,M1-1,6.0,0.0,0.0
307.0,43.0,1970,R6,2.0,-4.0,0.0
307.0,43.0,1970,R6,3.0,5.0,0.0
307.0,43.0,1970,R6,4.0,27.0,0.0
307.0,43.0,1970,R6,5.0,52.0,0.0
307.0,43.0,1970,R6,6.0,21.0,0.0
307.0,43.0,1970,R6A,2.0,0.0,0.0
307.0,43.0,1970,R6A,4.0,13.0,0.0
307.0,43.0,1970,R6A,6.0,6.0,0.0
307.0,43.0,1970,R6B,2.0,9.0,0.0
307.0,43.0,1970,R6B,3.0,85.0,0.0
307.0,43.0,1970,R6B,4.0,114.0,0.0
307.0,43.0,1970,R6B,5.0,13.0,0.0
307.0,43.0,1970,R7A,2.0,-5.0,0.0
307.0,43.0,1970,R7A,3.0,-25.0,0.0
307.0,43.0,1970,R7A,4.0,13.0,0.0
307.0,43.0,1970,R7A,5.0,2.0,0.0
307.0,43.0,1970,R7A,6.0,0.0,0.0
307.0,43.0,1970,R7A,8.0,0.0,0.0
308.0,35.0,1970,C1-2,2.0,1.0,0.0
308.0,35.0,1970,C1-3,3.0,3.0,0.0
308.0,35.0,1970,C1-4,3.0,0.0,0.0
308.0,35.0,1970,C2-3,8.0,36.0,0.0
308.0,35.0,1970,C4-3,3.0,5.0,0.0
308.0,35.0,1970,C4-4A,8.0,86.0,0.0
308.0,35.0,1970,M1-1,2.0,0.0,0.0
308.0,35.0,1970,M1-1,3.0,0.0,0.0
308.0,35.0,1970,M1-1,4.0,1.0,0.0
308.0,35.0,1970,M1-1,5.0,9.0,0.0
308.0,35.0,1970,M1-1,19.0,298.0,0.0
308.0,35.0,1970,M1-1,29.0,798.0,0.0
308.0,35.0,1970,R5B,3.0,2.0,0.0
308.0,35.0,1970,R6,1.0,6.0,0.0
308.0,35.0,1970,R6,2.0,-2.0,0.0
308.0,35.0,1970,R6,3.0,34.0,0.0
308.0,35.0,1970,R6,4.0,117.0,0.0
308.0,35.0,1970,R6,5.0,172.0,0.0
308.0,35.0,1970,R6,6.0,179.0,0.0
308.0,35.0,1970,R6,7.0,158.0,0.0
308.0,35.0,1970,R6,8.0,165.0,0.0
308.0,35.0,1970,R6,10.0,180.0,0.0
308.0,35.0,1970,R6,11.0,14.0,0.0
308.0,35.0,1970,R6,12.0,87.0,0.0
308.0,35.0,1970,R6,15.0,159.0,0.0
308.0,35.0,1970,R6A,1.0,0.0,0.0
308.0,35.0,1970,R6A,3.0,4.0,0.0
308.0,35.0,1970,R6A,4.0,71.0,0.0
308.0,35.0,1970,R6A,5.0,43.0,0.0
308.0,35.0,1970,R6A,6.0,56.0,0.0
308.0,35.0,1970,R6A,7.0,203.0,0.0
308.0,35.0,1970,R6B,2.0,3.0,0.0
308.0,35.0,1970,R6B,3.0,44.0,0.0
308.0,35.0,1970,R6B,4.0,334.0,0.0
308.0,35.0,1970,R6B,5.0,115.0,0.0
308.0,35.0,1970,R6B,7.0,113.0,0.0
308.0,35.0,1970,R6B,8.0,20.0,0.0
308.0,35.0,1970,R6B,28.0,312.0,0.0
308.0,35.0,1970,R7-1,3.0,1.0,0.0
308.0,35.0,1970,R7-1,4.0,-1.0,0.0
308.0,35.0,1970,R7-1,5.0,5.0,0.0
308.0,35.0,1970,R7-1,7.0,48.0,0.0
308.0,35.0,1970,R7-1,8.0,63.0,0.0
308.0,35.0,1970,R7A,2.0,-1.0,0.0
308.0,35.0,1970,R7A,3.0,-5.0,0.0
308.0,35.0,1970,R7A,4.0,32.0,0.0
308.0,35.0,1970,R7A,5.0,39.0,0.0
308.0,35.0,1970,R7A,6.0,110.0,0.0
308.0,35.0,1970,R7A,8.0,227.0,0.0
308.0,35.0,1970,R7A,9.0,359.0,0.0
308.0,35.0,1970,R7A,14.0,39.0,0.0
308.0,35.0,1970,R7A,18.0,278.0,0.0
308.0,35.0,1970,R7D,7.0,0.0,0.0
308.0,35.0,1970,R7D,8.0,69.0,0.0
308.0,35.0,1970,R7D,9.0,94.0,0.0
308.0,35.0,1970,R7D,10.0,98.0,0.0
308.0,35.0,1970,R7D,12.0,186.0,0.0
308.0,35.0,1970,R8X,3.0,0.0,0.0
308.0,35.0,1970,R8X,4.0,-2.0,0.0
308.0,35.0,1970,R8X,6.0,7.0,0.0
308.0,35.0,1970,R8X,12.0,1.0,0.0
308.0,35.0,1970,R8X,15.0,1.0,0.0
308.0,36.0,1970,C2-1,4.0,0.0,0.0
308.0,36.0,1970,C4-3,3.0,0.0,0.0
308.0,36.0,1970,C4-3,4.0,3.0,0.0
308.0,36.0,1970,C8-2,5.0,0.0,0.0
308.0,36.0,1970,M1-1,4.0,57.0,0.0
308.0,36.0,1970,R6,1.0,1.0,0.0
308.0,36.0,1970,R6,2.0,5.0,0.0
308.0,36.0,1970,R6,3.0,49.0,0.0
308.0,36.0,1970,R6,4.0,521.0,0.0
308.0,36.0,1970,R6,5.0,128.0,0.0
308.0,36.0,1970,R6,6.0,154.0,0.0
308.0,36.0,1970,R6,7.0,193.0,0.0
308.0,36.0,1970,R6A,3.0,0.0,0.0
308.0,36.0,1970,R6A,4.0,26.0,0.0
308.0,36.0,1970,R6A,5.0,10.0,0.0
308.0,36.0,1970,R6A,6.0,36.0,0.0
308.0,36.0,1970,R6A,7.0,36.0,0.0
308.0,36.0,1970,R6B,4.0,15.0,0.0
308.0,36.0,1970,R6B,5.0,15.0,0.0
308.0,41.0,1970,C1-3,3.0,0.0,0.0
308.0,41.0,1970,C2-3,4.0,2.0,0.0
308.0,41.0,1970,C2-3,6.0,0.0,0.0
308.0,41.0,1970,C4-3,3.0,-1.0,0.0
308.0,41.0,1970,C4-3,4.0,21.0,0.0
308.0,41.0,1970,R6,3.0,101.0,0.0
308.0,41.0,1970,R6,4.0,118.0,0.0
308.0,41.0,1970,R6,5.0,32.0,0.0
308.0,41.0,1970,R6,6.0,7.0,0.0
308.0,41.0,1970,R6,7.0,31.0,0.0
308.0,41.0,1970,R6,8.0,97.0,0.0
309.0,35.0,1970,C1-3,3.0,0.0,0.0
309.0,35.0,1970,C1-3,6.0,28.0,0.0
309.0,35.0,1970,R2,3.0,-1.0,0.0
309.0,35.0,1970,R2,4.0,0.0,0.0
309.0,35.0,1970,R4,2.0,1.0,0.0
309.0,35.0,1970,R4,3.0,-3.0,0.0
309.0,35.0,1970,R4,4.0,-4.0,0.0
309.0,35.0,1970,R5,2.0,-1.0,0.0
309.0,35.0,1970,R5,3.0,-2.0,0.0
309.0,35.0,1970,R6,2.0,0.0,0.0
309.0,35.0,1970,R6,3.0,6.0,0.0
309.0,35.0,1970,R6,4.0,88.0,0.0
309.0,35.0,1970,R6,5.0,11.0,0.0
309.0,35.0,1970,R6,6.0,165.0,0.0
309.0,35.0,1970,R6,7.0,60.0,0.0
309.0,35.0,1970,R6,8.0,55.0,0.0
309.0,35.0,1970,R6A,3.0,0.0,0.0
309.0,35.0,1970,R6A,4.0,0.0,0.0
309.0,35.0,1970,R6A,7.0,20.0,0.0
309.0,35.0,1970,R7-1,3.0,3.0,0.0
309.0,35.0,1970,R7-1,5.0,6.0,0.0
309.0,35.0,1970,R7-1,6.0,18.0,0.0
309.0,35.0,1970,R7-1,7.0,123.0,0.0
309.0,35.0,1970,R7-1,8.0,13.0,0.0
309.0,35.0,1970,R7-2,8.0,60.0,0.0
309.0,35.0,1970,R7-2,16.0,355.0,0.0
309.0,35.0,1970,R8A,4.0,2.0,0.0
309.0,35.0,1970,R8A,5.0,22.0,0.0
309.0,35.0,1970,R8A,6.0,1.0,0.0
309.0,35.0,1970,R8A,12.0,215.0,0.0
309.0,35.0,1970,R8X,17.0,214.0,0.0
309.0,40.0,1970,C1-3,2.0,-1.0,0.0
309.0,40.0,1970,C1-3,3.0,7.0,0.0
309.0,40.0,1970,C2-1,3.0,0.0,0.0
309.0,40.0,1970,C2-3,4.0,1.0,0.0
309.0,40.0,1970,C8-2,3.0,1.0,0.0
309.0,40.0,1970,R2,2.0,0.0,0.0
309.0,40.0,1970,R2,3.0,-1.0,0.0
309.0,40.0,1970,R2,4.0,0.0,0.0
309.0,40.0,1970,R5,2.0,-1.0,0.0
309.0,40.0,1970,R5,3.0,1.0,0.0
309.0,40.0,1970,R5,6.0,209.0,0.0
309.0,40.0,1970,R5,9.0,293.0,0.0
309.0,40.0,1970,R6,2.0,-7.0,0.0
309.0,40.0,1970,R6,3.0,81.0,0.0
309.0,40.0,1970,R6,4.0,543.0,0.0
309.0,40.0,1970,R6,5.0,85.0,0.0
309.0,40.0,1970,R6,6.0,287.0,0.0
309.0,40.0,1970,R6,7.0,230.0,0.0
309.0,40.0,1970,R6,8.0,49.0,0.0
309.0,40.0,1970,R6,9.0,17.0,0.0
309.0,40.0,1970,R7-1,3.0,4.0,0.0
309.0,40.0,1970,R7-1,4.0,14.0,0.0
309.0,40.0,1970,R7-1,5.0,18.0,0.0
309.0,40.0,1970,R7-1,6.0,51.0,0.0
309.0,40.0,1970,R7-1,7.0,72.0,0.0
309.0,40.0,1970,R7-1,8.0,119.0,0.0
309.0,40.0,1970,R7-1,9.0,141.0,0.0
309.0,40.0,1970,R7-1,23.0,254.0,0.0
309.0,41.0,1970,R6,1.0,1.0,0.0
309.0,41.0,1970,R6,2.0,1.0,0.0
309.0,41.0,1970,R6,3.0,1.0,0.0
309.0,41.0,1970,R6,4.0,20.0,0.0
309.0,41.0,1970,R6,6.0,98.0,0.0
309.0,41.0,1970,R6,7.0,93.0,0.0
309.0,41.0,1970,R7-1,2.0,0.0,0.0
309.0,41.0,1970,R7-1,3.0,0.0,0.0
309.0,41.0,1970,R7-1,4.0,7.0,0.0
309.0,41.0,1970,R7-1,5.0,6.0,0.0
309.0,41.0,1970,R7-1,6.0,17.0,0.0
309.0,41.0,1970,R7-1,7.0,133.0,0.0
309.0,41.0,1970,R7-1,8.0,66.0,0.0
309.0,41.0,1970,R7-1,10.0,46.0,0.0
310.0,38.0,1970,C4-2A,4.0,0.0,0.0
310.0,38.0,1970,M1-1,3.0,-8.0,0.0
310.0,38.0,1970,M1-1,4.0,0.0,0.0
310.0,38.0,1970,R4,2.0,1.0,0.0
310.0,38.0,1970,R4,3.0,1.0,0.0
310.0,38.0,1970,R4-1,2.0,8.0,0.0
310.0,38.0,1970,R4-1,3.0,5.0,0.0
310.0,38.0,1970,R4A,2.0,0.0,0.0
310.0,38.0,1970,R4A,3.0,1.0,0.0
310.0,38.0,1970,R4B,2.0,2.0,0.0
310.0,38.0,1970,R5,2.0,0.0,0.0
310.0,38.0,1970,R5,4.0,2.0,0.0
310.0,38.0,1970,R5B,2.0,10.0,0.0
310.0,38.0,1970,R5B,3.0,27.0,0.0
310.0,38.0,1970,R6B,2.0,0.0,0.0
310.0,38.0,1970,R6B,3.0,-5.0,0.0
310.0,43.0,1970,R3A,2.0,1.0,0.0
310.0,43.0,1970,R4-1,3.0,2.0,0.0
310.0,43.0,1970,R4B,2.0,1.0,0.0
310.0,43.0,1970,R4B,3.0,1.0,0.0
310.0,43.0,1970,R5,3.0,3.0,0.0
310.0,43.0,1970,R5B,2.0,4.0,0.0
310.0,43.0,1970,R5B,3.0,207.0,0.0
310.0,43.0,1970,R6B,2.0,0.0,0.0
310.0,43.0,1970,R6B,3.0,2.0,0.0
310.0,43.0,1970,R6B,4.0,22.0,0.0
310.0,43.0,1970,R6B,5.0,9.0,0.0
310.0,47.0,1970,C1-1,3.0,0.0,0.0
310.0,47.0,1970,C1-2,3.0,2.0,0.0
310.0,47.0,1970,C1-2,6.0,0.0,0.0
310.0,47.0,1970,C1-3,3.0,1.0,0.0
310.0,47.0,1970,C1-3,4.0,0.0,0.0
310.0,47.0,1970,C2-2,3.0,0.0,0.0
310.0,47.0,1970,C2-2,4.0,0.0,0.0
310.0,47.0,1970,C2-3,3.0,2.0,0.0
310.0,47.0,1970,C4-2A,1.0,-1.0,0.0
310.0,47.0,1970,C4-2A,3.0,1.0,0.0
310.0,47.0,1970,C4-2A,4.0,0.0,0.0
310.0,47.0,1970,C8-2,3.0,-2.0,0.0
310.0,47.0,1970,R2,2.0,5.0,0.0
310.0,47.0,1970,R2,3.0,-2.0,0.0
310.0,47.0,1970,R3-1,2.0,-3.0,0.0
310.0,47.0,1970,R3-1,3.0,-1.0,0.0
310.0,47.0,1970,R3-2,2.0,-3.0,0.0
310.0,47.0,1970,R3-2,3.0,2.0,0.0
310.0,47.0,1970,R3X,2.0,2.0,0.0
310.0,47.0,1970,R3X,3.0,2.0,0.0
310.0,47.0,1970,R3X,5.0,0.0,0.0
310.0,47.0,1970,R4,3.0,2.0,0.0
310.0,47.0,1970,R4-1,2.0,10.0,0.0
310.0,47.0,1970,R4-1,3.0,9.0,0.0
310.0,47.0,1970,R4-1,4.0,2.0,0.0
310.0,47.0,1970,R4A,2.0,0.0,0.0
310.0,47.0,1970,R4A,3.0,11.0,0.0
310.0,47.0,1970,R4B,2.0,4.0,0.0
310.0,47.0,1970,R4B,3.0,0.0,0.0
310.0,47.0,1970,R4B,4.0,4.0,0.0
310.0,47.0,1970,R5B,2.0,8.0,0.0
310.0,47.0,1970,R5B,3.0,36.0,0.0
310.0,47.0,1970,R5B,6.0,0.0,0.0
310.0,47.0,1970,R6,2.0,2.0,0.0
310.0,47.0,1970,R6,3.0,9.0,0.0
310.0,47.0,1970,R6A,2.0,-1.0,0.0
310.0,47.0,1970,R6A,3.0,4.0,0.0
310.0,47.0,1970,R6A,4.0,0.0,0.0
310.0,47.0,1970,R6A,6.0,30.0,0.0
310.0,47.0,1970,R6A,7.0,22.0,0.0
310.0,47.0,1970,R6B,2.0,-2.0,0.0
310.0,47.0,1970,R6B,3.0,13.0,0.0
310.0,47.0,1970,R6B,4.0,10.0,0.0
310.0,47.0,1970,R6B,5.0,25.0,0.0
310.0,47.0,1970,R7-1,3.0,4.0,0.0
310.0,47.0,1970,R7-1,6.0,-1.0,0.0
310.0,47.0,1970,R7A,2.0,0.0,0.0
310.0,47.0,1970,R7A,8.0,27.0,0.0
310.0,47.0,1970,R7A,9.0,63.0,0.0
310.0,47.0,1970,R7B,4.0,0.0,0.0
310.0,50.0,1970,C4-2A,6.0,0.0,0.0
310.0,50.0,1970,R3-1,2.0,0.0,0.0
310.0,50.0,1970,R3X,2.0,0.0,0.0
310.0,50.0,1970,R3X,3.0,0.0,0.0
310.0,50.0,1970,R3X,4.0,-1.0,0.0
310.0,50.0,1970,R4,3.0,9.0,0.0
310.0,50.0,1970,R4-1,3.0,-5.0,0.0
310.0,50.0,1970,R4B,2.0,8.0,0.0
310.0,50.0,1970,R4B,3.0,0.0,0.0
310.0,50.0,1970,R5B,2.0,1.0,0.0
310.0,50.0,1970,R5B,3.0,26.0,0.0
311.0,38.0,1970,C1-2,2.0,1.0,0.0
311.0,38.0,1970,C2-2,3.0,6.0,0.0
311.0,38.0,1970,M1-1,2.0,0.0,0.0
311.0,38.0,1970,R4,2.0,3.0,0.0
311.0,38.0,1970,R4,3.0,18.0,0.0
311.0,38.0,1970,R5,1.0,0.0,0.0
311.0,38.0,1970,R5,2.0,10.0,0.0
311.0,38.0,1970,R5,3.0,160.0,0.0
311.0,38.0,1970,R5,4.0,97.0,0.0
311.0,43.0,1970,C1-3,2.0,1.0,0.0
311.0,43.0,1970,C1-3,3.0,2.0,0.0
311.0,43.0,1970,C2-2,3.0,0.0,0.0
311.0,43.0,1970,C4-2,2.0,0.0,0.0
311.0,43.0,1970,C4-2,3.0,-2.0,0.0
311.0,43.0,1970,C4-2,4.0,6.0,0.0
311.0,43.0,1970,C4-2,6.0,20.0,0.0
311.0,43.0,1970,C4-2,7.0,45.0,0.0
311.0,43.0,1970,C4-2A,3.0,2.0,0.0
311.0,43.0,1970,C4-2A,6.0,15.0,0.0
311.0,43.0,1970,C4-3,3.0,0.0,0.0
311.0,43.0,1970,M1-1,1.0,-2.0,0.0
311.0,43.0,1970,M1-1,2.0,0.0,0.0
311.0,43.0,1970,M1-1,3.0,-2.0,0.0
311.0,43.0,1970,R4-1,2.0,8.0,0.0
311.0,43.0,1970,R4-1,3.0,6.0,0.0
311.0,43.0,1970,R5,1.0,0.0,0.0
311.0,43.0,1970,R5,2.0,62.0,0.0
311.0,43.0,1970,R5,3.0,282.0,0.0
311.0,43.0,1970,R5,4.0,107.0,0.0
311.0,43.0,1970,R5B,2.0,1.0,0.0
311.0,43.0,1970,R5B,3.0,42.0,0.0
311.0,43.0,1970,R5B,6.0,0.0,0.0
311.0,43.0,1970,R6,3.0,1.0,0.0
311.0,43.0,1970,R6,5.0,-2.0,0.0
311.0,43.0,1970,R6,6.0,76.0,0.0
311.0,43.0,1970,R6,7.0,96.0,0.0
311.0,43.0,1970,R6A,6.0,0.0,0.0
311.0,43.0,1970,R6B,4.0,16.0,0.0
311.0,43.0,1970,R6B,5.0,6.0,0.0
311.0,43.0,1970,R7A,6.0,19.0,0.0
311.0,43.0,1970,R7A,7.0,97.0,0.0
311.0,43.0,1970,R7A,8.0,30.0,0.0
311.0,44.0,1970,C2-3,7.0,37.0,0.0
311.0,44.0,1970,M1-1,3.0,-2.0,0.0
311.0,44.0,1970,R4-1,2.0,2.0,0.0
311.0,44.0,1970,R4-1,3.0,3.0,0.0
311.0,44.0,1970,R4A,2.0,-1.0,0.0
311.0,44.0,1970,R4A,3.0,3.0,0.0
311.0,44.0,1970,R4A,4.0,0.0,0.0
311.0,44.0,1970,R5,3.0,0.0,0.0
311.0,44.0,1970,R5B,1.0,-3.0,0.0
311.0,44.0,1970,R5B,2.0,0.0,0.0
311.0,44.0,1970,R5B,3.0,6.0,0.0
311.0,44.0,1970,R6,3.0,1.0,0.0
311.0,44.0,1970,R6,5.0,30.0,0.0
311.0,44.0,1970,R6,6.0,51.0,0.0
311.0,44.0,1970,R6A,6.0,35.0,0.0
311.0,44.0,1970,R7A,6.0,25.0,0.0
311.0,44.0,1970,R7A,7.0,75.0,0.0
311.0,47.0,1970,R4,3.0,2.0,0.0
311.0,47.0,1970,R5,2.0,6.0,0.0
311.0,47.0,1970,R5,3.0,89.0,0.0
311.0,47.0,1970,R5,4.0,22.0,0.0
311.0,47.0,1970,R6,3.0,1.0,0.0
311.0,47.0,1970,R6,7.0,40.0,0.0
311.0,47.0,1970,R6,8.0,0.0,0.0
311.0,47.0,1970,R6,23.0,151.0,0.0
311.0,47.0,1970,R6,31.0,248.0,0.0
311.0,50.0,1970,R4,2.0,3.0,0.0
311.0,50.0,1970,R4,3.0,45.0,0.0
311.0,50.0,1970,R4,4.0,2.0,0.0
311.0,50.0,1970,R5,2.0,3.0,0.0
311.0,50.0,1970,R5,3.0,2.0,0.0
312.0,38.0,1970,C1-3,4.0,-1.0,0.0
312.0,38.0,1970,C2-1,4.0,16.0,0.0
312.0,38.0,1970,C3,6.0,6.0,0.0
312.0,38.0,1970,M1-2,4.0,4.0,0.0
312.0,38.0,1970,M1-2,8.0,0.0,0.0
312.0,38.0,1970,R6,2.0,20.0,0.0
312.0,38.0,1970,R6,3.0,9.0,0.0
312.0,38.0,1970,R6,4.0,95.0,0.0
312.0,38.0,1970,R6,5.0,32.0,0.0
312.0,38.0,1970,R6,6.0,95.0,0.0
312.0,38.0,1970,R6,7.0,65.0,0.0
312.0,38.0,1970,R6,8.0,-2.0,0.0
312.0,38.0,1970,R7A,3.0,0.0,0.0
312.0,39.0,1970,C1-3,3.0,0.0,0.0
312.0,39.0,1970,C1-3,7.0,20.0,0.0
312.0,39.0,1970,C2-3,3.0,2.0,0.0
312.0,39.0,1970,C8-2,2.0,-2.0,0.0
312.0,39.0,1970,C8-2,3.0,0.0,0.0
312.0,39.0,1970,M1-2,2.0,0.0,0.0
312.0,39.0,1970,M1-2,3.0,19.0,0.0
312.0,39.0,1970,M1-2,5.0,0.0,0.0
312.0,39.0,1970,M1-2/R6A,3.0,0.0,0.0
312.0,39.0,1970,M1-2/R6B,4.0,16.0,0.0
312.0,39.0,1970,M2-1,3.0,-1.0,0.0
312.0,39.0,1970,R5,2.0,1.0,0.0
312.0,39.0,1970,R5,3.0,52.0,0.0
312.0,39.0,1970,R5,4.0,2.0,0.0
312.0,39.0,1970,R6,2.0,-12.0,0.0
312.0,39.0,1970,R6,3.0,-19.0,0.0
312.0,39.0,1970,R6,4.0,68.0,0.0
312.0,39.0,1970,R6,5.0,6.0,0.0
312.0,39.0,1970,R6,6.0,43.0,0.0
312.0,39.0,1970,R6,7.0,-29.0,0.0
312.0,39.0,1970,R6A,3.0,1.0,0.0
312.0,39.0,1970,R6A,4.0,36.0,0.0
312.0,39.0,1970,R7A,3.0,3.0,0.0
312.0,39.0,1970,R7A,6.0,2.0,0.0
312.0,39.0,1970,R7A,8.0,61.0,0.0
312.0,39.0,1970,R7B,7.0,12.0,0.0
312.0,40.0,1970,C1-3,3.0,0.0,0.0
312.0,40.0,1970,R3-1,3.0,0.0,0.0
312.0,40.0,1970,R3-1,4.0,0.0,0.0
312.0,40.0,1970,R5,2.0,-3.0,0.0
312.0,40.0,1970,R5,3.0,20.0,0.0
312.0,40.0,1970,R5,4.0,2.0,0.0
312.0,40.0,1970,R5,5.0,5.0,0.0
312.0,40.0,1970,R7A,4.0,3.0,0.0
312.0,40.0,1970,R7A,8.0,153.0,0.0
312.0,43.0,1970,M1-1,3.0,-1.0,0.0
312.0,43.0,1970,M1-1,5.0,0.0,0.0
312.0,43.0,1970,R5,2.0,2.0,0.0
312.0,43.0,1970,R5,3.0,35.0,0.0
312.0,43.0,1970,R5,8.0,32.0,0.0
312.0,43.0,1970,R6,2.0,23.0,0.0
312.0,43.0,1970,R6,3.0,28.0,0.0
312.0,43.0,1970,R6,4.0,228.0,0.0
312.0,43.0,1970,R6,5.0,52.0,0.0
312.0,43.0,1970,R6,6.0,160.0,0.0
312.0,43.0,1970,R6,10.0,25.0,0.0
312.0,44.0,1970,C1-1,5.0,0.0,0.0
312.0,44.0,1970,C1-3,2.0,0.0,0.0
312.0,44.0,1970,C1-3,3.0,2.0,0.0
312.0,44.0,1970,C1-4,6.0,33.0,0.0
312.0,44.0,1970,C2-1,6.0,4.0,0.0
312.0,44.0,1970,C2-3,3.0,1.0,0.0
312.0,44.0,1970,C2-3,4.0,1.0,0.0
312.0,44.0,1970,C4-3,2.0,-2.0,0.0
312.0,44.0,1970,C4-3,3.0,0.0,0.0
312.0,44.0,1970,C4-3,5.0,10.0,0.0
312.0,44.0,1970,C4-5X,9.0,164.0,0.0
312.0,44.0,1970,C8-2,2.0,-2.0,0.0
312.0,44.0,1970,C8-2,3.0,0.0,0.0
312.0,44.0,1970,M1-1,1.0,0.0,0.0
312.0,44.0,1970,M1-1,2.0,-3.0,0.0
312.0,44.0,1970,M1-1,3.0,0.0,0.0
312.0,44.0,1970,R2X,2.0,6.0,0.0
312.0,44.0,1970,R2X,3.0,15.0,0.0
312.0,44.0,1970,R3-1,2.0,-3.0,0.0
312.0,44.0,1970,R3-1,3.0,-3.0,0.0
312.0,44.0,1970,R4-1,3.0,-2.0,0.0
312.0,44.0,1970,R5,1.0,1.0,0.0
312.0,44.0,1970,R5,2.0,-53.0,0.0
312.0,44.0,1970,R5,3.0,440.0,0.0
312.0,44.0,1970,R5,4.0,10.0,0.0
312.0,44.0,1970,R5,7.0,47.0,0.0
312.0,44.0,1970,R6,1.0,0.0,0.0
312.0,44.0,1970,R6,2.0,0.0,0.0
312.0,44.0,1970,R6,3.0,-4.0,0.0
312.0,44.0,1970,R6,4.0,544.0,0.0
312.0,44.0,1970,R6,5.0,155.0,0.0
312.0,44.0,1970,R6,6.0,73.0,0.0
