"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"1400000US36001014001","Census Tract 140.01, Albany County, New York","4200","3872","2590","487","10","670","0","115","328","307","83","53","26","3","119","4","0","0","14","0","0","5","0","0","0","18","7","1","0","3","0","0","2","0","1","0","0","0","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US36001014002","Census Tract 140.02, Albany County, New York","4376","4051","3262","397","15","246","0","131","325","304","101","48","13","4","116","0","3","0","19","0","0","0","0","0","0","19","8","0","0","8","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014100","Census Tract 141, Albany County, New York","5628","5354","4665","140","3","459","1","86","274","268","47","35","59","1","108","5","0","0","3","0","0","2","6","2","0","6","1","0","0","0","0","0","2","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014201","Census Tract 142.01, Albany County, New York","5959","5648","5085","135","16","325","3","84","311","297","47","38","47","1","146","7","0","0","7","0","0","0","0","1","3","12","5","1","1","2","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014202","Census Tract 142.02, Albany County, New York","6064","5734","5310","147","2","210","0","65","330","319","43","35","64","4","156","1","1","2","7","0","0","0","1","4","1","7","3","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014203","Census Tract 142.03, Albany County, New York","6270","5884","5507","137","14","180","0","46","386","372","51","41","85","0","176","2","6","2","6","0","0","0","1","0","2","12","0","0","0","4","0","0","5","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2",
"1400000US36001014301","Census Tract 143.01, Albany County, New York","3005","2814","2430","263","8","40","0","73","191","179","23","24","37","3","81","3","0","0","8","0","0","0","0","0","0","11","3","1","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014303","Census Tract 143.03, Albany County, New York","4874","4568","4054","81","5","398","1","29","306","291","24","49","64","1","140","2","0","0","6","0","0","0","1","1","3","12","1","2","0","5","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014304","Census Tract 143.04, Albany County, New York","3234","2960","2706","123","6","78","4","43","274","259","34","42","25","0","144","0","0","0","6","0","0","0","0","2","6","11","7","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014401","Census Tract 144.01, Albany County, New York","3985","3724","3549","65","9","32","0","69","261","250","28","90","5","0","117","0","2","2","1","0","0","0","1","2","2","11","8","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014402","Census Tract 144.02, Albany County, New York","3271","2987","2661","206","1","31","0","88","284","263","54","85","7","2","101","1","0","0","11","0","0","0","0","2","0","20","8","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014501","Census Tract 145.01, Albany County, New York","2703","2530","2434","20","4","47","0","25","173","162","21","34","25","0","75","0","0","0","5","0","0","0","2","0","0","9","1","2","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014502","Census Tract 145.02, Albany County, New York","3552","3335","3235","25","2","45","0","28","217","210","16","60","27","0","100","1","2","1","3","0","0","0","0","0","0","7","0","1","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014503","Census Tract 145.03, Albany County, New York","2841","2688","2573","33","8","52","0","22","153","142","16","14","23","0","87","0","1","0","0","0","0","1","0","0","0","8","3","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014606","Census Tract 146.06, Albany County, New York","3825","3595","3168","99","5","257","2","64","230","218","22","56","29","0","97","2","1","0","3","0","0","0","4","4","0","9","3","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US36001014608","Census Tract 146.08, Albany County, New York","4014","3821","3305","196","1","201","28","90","193","180","30","31","42","3","64","3","2","0","5","0","0","0","0","0","0","13","5","1","0","0","3","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014609","Census Tract 146.09, Albany County, New York","4829","4535","3577","285","0","588","0","85","294","273","58","46","35","0","102","4","4","0","10","0","0","0","8","2","4","17","3","5","0","3","1","0","3","0","0","0","0","0","0","0","2","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0",
"1400000US36001014611","Census Tract 146.11, Albany County, New York","2260","2110","1812","80","3","180","0","35","150","128","12","28","16","0","64","0","0","0","7","0","0","0","0","0","1","19","5","0","2","2","1","0","5","2","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",
"1400000US36001014612","Census Tract 146.12, Albany County, New York","1675","1565","1527","14","3","13","2","6","110","102","25","22","8","0","44","2","1","0","0","0","0","0","0","0","0","7","4","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014613","Census Tract 146.13, Albany County, New York","3132","2960","2674","65","5","168","1","47","172","165","25","52","12","1","65","5","3","0","2","0","0","0","0","0","0","6","3","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014614","Census Tract 146.14, Albany County, New York","5767","5392","3858","358","7","1047","26","96","375","342","54","47","60","0","161","1","1","0","10","1","1","4","0","1","1","26","4","2","2","2","0","0","10","3","0","0","0","0","3","0","0","0","0","0","0","0","6","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US36001014615","Census Tract 146.15, Albany County, New York","2759","2658","1534","146","12","913","10","43","101","94","17","22","16","0","35","2","0","0","2","0","0","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US36001014616","Census Tract 146.16, Albany County, New York","6214","5860","5040","187","3","574","0","56","354","336","59","59","47","2","163","0","2","0","3","0","0","0","0","0","1","18","0","1","0","5","0","0","8","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014617","Census Tract 146.17, Albany County, New York","2373","2232","2025","70","1","109","0","27","141","124","13","17","17","2","66","0","2","0","5","0","0","2","0","0","0","16","3","1","0","6","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014700","Census Tract 147, Albany County, New York","2635","2456","2398","14","6","24","0","14","179","172","23","48","4","1","90","0","0","0","1","1","0","1","1","1","1","5","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014801","Census Tract 148.01, Albany County, New York","2689","2506","2468","13","4","10","2","9","183","176","8","56","11","1","95","1","0","0","3","0","0","0","1","0","0","5","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014802","Census Tract 148.02, Albany County, New York","1826","1744","1700","18","0","12","0","14","82","74","12","15","9","1","28","0","2","0","3","0","0","0","0","4","0","7","2","0","0","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36001014803","Census Tract 148.03, Albany County, New York","3194","3033","3000","9","5","6","0","13","161","157","21","43","7","1","83","1","0","0","0","0","0","0","0","1","0","4","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36003940200","Census Tract 9402, Allegany County, New York","7","3","2","0","0","0","0","1","4","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36003950100","Census Tract 9501, Allegany County, New York","2270","2188","2143","3","2","5","0","35","82","79","3","32","11","0","32","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US36003950300","Census Tract 9503, Allegany County, New York","4755","4591","4362","85","13","73","1","57","164","156","14","50","7","4","73","0","0","0","4","1","0","0","2","1","0","7","0","4","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US36003950401","Census Tract 9504.01, Allegany County, New York","1647","1579","1565","0","2","9","1","2","68","63","13","23","0","0","23","3","0","0","0","1","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US36003950402","Census Tract 9504.02, Allegany County, New York","1960","1894","1862","8","5","2","0","17","66","58","8","31","4","3","10","0","0","0","1","0","0","0","1","0","0","5","0","0","0","0","0","0","3","0","0","0","0","0","0","0","2","0","0","0","0","0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36003950500","Census Tract 9505, Allegany County, New York","3671","3458","3375","36","4","26","0","17","213","201","32","85","17","4","58","0","0","0","3","1","0","0","0","0","1","12","5","0","0","0","0","0","3","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36003950600","Census Tract 9506, Allegany County, New York","3653","3473","3382","53","9","8","0","21","180","174","17","68","14","0","71","1","0","0","3","0","0","0","0","0","0","5","0","0","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
